Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
490	190.66974	90.4545	246.60623	34.100365	893.75	20.526226	11.844109	29.190887	-94.89804	1964000	1.835823e-08	60.73049	-0.006147008	-30.61779	-0.98323375	0.018326443	0.17475	7.0	4156.692487955093
491	235.8296	5.590426	241.01653	226.50267	1000.0	22.19898	7.866406	30.224123	-42.42385	1968000	1.692772e-08	75.524895	-0.0034695405	-69.22079	-0.98274946	0.019692551	0.317	3.0	4164.194290399551
492	244.54263	10.070828	253.57338	227.4681	1000.0	24.627703	3.1480947	31.714708	16.482851	1972000	3.886223e-08	4.0107813	-0.006829676	-1.3751974	-0.982529	0.015351499	0.1905	6.0	4171.65092086792
493	241.19974	6.7403865	249.33348	231.90848	1000.0	24.868515	2.9263709	31.609222	16.621525	1976000	-3.576279e-08	2.9869251	-0.026174381	-0.5334182	-0.9823965	0.012243177	0.15725	79.0	4180.302664041519
494	247.15167	10.407206	260.21176	235.23042	1000.0	25.118422	3.2078052	31.415987	-2.0796962	1980000	4.4345857e-08	3.5967677	-0.022721503	-0.73264647	-0.9961925	0.01245251	0.1585	79.0	4190.384697675705
495	181.93652	95.4169	246.4363	17.066818	889.75	23.950232	9.715357	31.553198	-94.6512	1984000	-4.6432017e-08	104.68536	-0.004676476	-30.422897	-0.9998717	0.015349769	0.2095	3.0	4197.770873069763
496	203.54584	67.50235	245.86119	86.68898	949.0	20.796595	12.694203	30.213549	-98.658356	1988000	1.66893e-08	76.94006	-0.0031894618	-9.931374	-0.9999816	0.017758291	0.23175	2.0	4205.335635662079
497	253.46121	6.8039856	259.96298	243.01198	1000.0	22.655273	4.091448	29.94307	-57.083107	1992000	-1.2397766e-08	22.391556	0.0016775331	-19.895107	-0.9999928	0.020404024	0.26675	2.0	4212.993811607361
498	143.77686	115.6463	245.9132	-9.31834	780.8	23.176594	16.099724	32.05212	-97.41892	1996000	5.25713e-08	167.51653	0.0011701558	-65.70541	-1.00006	0.018942041	0.2675	2.0	4220.242736816406
499	243.58418	5.8402667	250.56628	236.40266	1000.0	19.685318	10.128676	28.5042	-70.766785	2000000	-6.5803526e-08	124.75819	-0.0031055182	-118.99771	-1.0001758	0.02046316	0.228	2.0	4227.738919734955
